,yyyyq,r,logDP,logDY,logEP,logDE,svar,b/m,ntis,tbl,lty,ltr,tms,dfy,dfr,lagINFL
353,19592,0.055002349530593984,-3.4862981823349153,-3.433085735028984,-2.844738370565463,-0.6415598117694521,0.001835421,0.483219391,0.026882074,0.0321,0.0419,-0.011206344,0.009800000000000003,0.0058,-0.012922553,0.0
354,19593,-0.028333408318618438,-3.447616940217251,-3.4751869569098446,-2.808383524317137,-0.6392334159001143,0.00326734,0.492337893,0.030528391,0.0404,0.0429,-0.00383529,0.0025000000000000022,0.006600000000000002,-0.002943177,0.006920415
355,19594,0.05201644427495913,-3.4881935794230414,-3.436627818641656,-2.871679624884012,-0.6165139545390295,0.00142542,0.457783797,0.022856304,0.0449,0.0447,-0.013024952,-0.00020000000000000573,0.006999999999999999,0.033357564,0.006872852
356,19601,-0.08136762939636322,-3.3508080012835433,-3.429821573201134,-2.792666052966421,-0.5581419483171222,0.00303881,0.549798083,0.02559341,0.0331,0.0411,0.060926043,0.008,0.007599999999999996,-0.017737616999999997,0.003412969
357,19602,0.02712472092516803,-3.3738174006459962,-3.3456666017831242,-2.8599195778430353,-0.5138978228029608,0.001567673,0.529174862,0.024269926,0.0246,0.0407,0.01520599,0.0161,0.008100000000000003,-0.005461935000000001,0.0
358,19603,-0.06098148472074674,-3.312226043244318,-3.3738174006459962,-2.795265430910811,-0.5169606123335067,0.00338641,0.584341711,0.028312467,0.0248,0.0387,0.037577341,0.0139,0.007599999999999996,-0.0064141649999999995,0.006802721
359,19604,0.08552389022271636,-3.3945083935113587,-3.312226043244318,-2.877547781177852,-0.5169606123335067,0.002167694,0.550422965,0.022761361,0.0225,0.038,0.018256736,0.0155,0.0075,-0.014126874,0.0
360,19611,0.11738826881756502,-3.5126219479699685,-3.3996497930117773,-3.0471388301355513,-0.46548311783441737,0.001703524,0.546679869,0.022737591,0.0239,0.0397,0.005352382,0.015799999999999998,0.008,0.027753696999999997,0.006756757
361,19612,-0.004837771421980217,-3.5061454411376034,-3.5126219479699685,-3.0602707946915624,-0.445874646446041,0.00196246,0.540821101,0.022482126,0.0233,0.0404,-0.000704253,0.017099999999999997,0.006999999999999999,-0.013998532,0.0
362,19613,0.03285787966008408,-3.5277101536730893,-3.495888940970414,-3.085513036296195,-0.4421971173768944,0.001857088,0.527516721,0.024963387,0.0228,0.0403,0.012582658,0.0175,0.0067000000000000046,0.004041718,0.0
363,19614,0.07089542436529374,-3.5672989945893465,-3.497557115502402,-3.110375589205707,-0.45692340538363985,0.000964801,0.505922258,0.022324288,0.026,0.0415,-0.007477773,0.015500000000000003,0.0067999999999999935,0.020372941,0.006711409
364,19621,-0.027221978373783692,-3.529096110513327,-3.5574466981463346,-3.0271331740051814,-0.5019629365081453,0.00135612,0.545724592,0.024075304,0.0272,0.0398,0.034410385,0.012600000000000004,0.006499999999999999,-0.005868837000000002,0.0
365,19622,-0.23753471268769022,-3.2800713858951203,-3.519339935567962,-2.7586227747378422,-0.5214486111572781,0.01809566,0.687357469,0.026455442,0.0273,0.0401,0.005140153,0.012799999999999995,0.007400000000000004,0.006422927,0.003333333
366,19623,0.027778217087811138,-3.297793639731961,-3.2704094749833836,-2.7688636624999825,-0.5289299772319787,0.003822427,0.666344261,0.030601614,0.0278,0.0398,0.013742507,0.012000000000000004,0.007099999999999995,0.008049772000000002,0.003322259
367,19624,0.11968984085308879,-3.3885987898258336,-3.274039553723854,-2.8445291074806884,-0.5440696823451451,0.005270773,0.591627051,0.01996807,0.0287,0.0395,0.014054452,0.0108,0.0068000000000000005,0.0013177049999999989,0.006622517
368,19631,0.05365510503241601,-3.4327861834730404,-3.379252927407596,-2.8872221489932683,-0.5455640344797723,0.001451838,0.587528571,0.014380171,0.0289,0.0401,0.00160055,0.011199999999999998,0.006900000000000003,0.009234375,0.0
369,19632,0.04145739377305306,-3.4509971370329398,-3.409796665248342,-2.8939821307975744,-0.5570150062353652,0.000886915,0.567281575,0.018263203,0.0299,0.0407,0.002999325,0.0108,0.006100000000000001,0.0009748000000000001,0.003289474
370,19633,0.03260751679563555,-3.479498232075913,-3.4464619818675484,-2.8962467223391855,-0.5832515097367278,0.001186616,0.547223625,0.010313262,0.0338,0.041,0.005608593,0.007200000000000005,0.005299999999999999,-0.0016133050000000006,0.003278689
371,19634,0.04801913016171386,-3.493579301687392,-3.4483153046392254,-2.9264728420228114,-0.5671064596645803,0.003887264,0.525591454,0.00895473,0.0352,0.0417,0.001885248,0.006499999999999999,0.0050000000000000044,0.001100317,0.003267974
372,19641,0.05256515947670135,-3.523326388280894,-3.471886477076132,-2.938883409321839,-0.5844429789590556,0.000369752,0.523675442,0.017783239,0.0354,0.0424,0.001192296,0.006999999999999999,0.004500000000000004,0.0066669730000000005,0.006514658
373,19642,0.0320090251274477,-3.5358311076703948,-3.50209416817512,-2.937364053339379,-0.5984670543310151,0.000878383,0.512206855,0.02050298,0.0348,0.0419,0.016690592,0.007100000000000002,0.004400000000000001,-0.002121123000000001,0.0
374,19643,0.028179414566613444,-3.5409593240373143,-3.510933556048667,-2.9355689547169472,-0.6053903693203669,0.00079533,0.486537121,0.020403146,0.0353,0.0421,0.007815608,0.0068000000000000005,0.003999999999999997,0.0032223619999999994,0.003236246
375,19644,0.006855717114502509,-3.5234150143864045,-3.5166666314682695,-2.9245785132977007,-0.5988365010887039,0.000751123,0.4872273,0.023095369,0.0384,0.0423,0.009025332,0.0039000000000000007,0.003699999999999995,0.0044131299999999995,0.003225807
376,19651,0.016863996352517487,-3.520112673677798,-3.5036123870902247,-2.9129079229185777,-0.6072047507592206,0.00070363,0.469489905,0.019134281,0.0393,0.0422,0.01083479,0.0029,0.003599999999999999,-0.0006166910000000008,0.003215434
377,19652,-0.02570300549218852,-3.472894129499897,-3.496855811513531,-2.8553296301059587,-0.6175644993939382,0.002325898,0.480858957,0.017551223,0.038,0.0423,0.010131891,0.004299999999999998,0.0039000000000000007,-0.008533181,0.003205128
378,19653,0.0646135269894296,-3.5210390042975073,-3.4539182280408913,-2.893935236054553,-0.6271037682429539,0.000928501,0.448537471,0.01689539,0.0392,0.0433,-0.00250591,0.0040999999999999995,0.0039000000000000007,0.002302822,0.009584665
379,19654,0.025417076905407242,-3.5258197209687805,-3.498733246783209,-2.879717904098889,-0.6461018168698913,0.000631164,0.430637806,0.020837519,0.0438,0.045,-0.011289309,0.0011999999999999997,0.0034000000000000002,-0.0047201299999999995,0.0
380,19661,-0.04020607523075496,-3.4687663782095144,-3.5040006735741405,-2.8159916529399567,-0.6527747252695579,0.001419878,0.490175936,0.01678818,0.0459,0.046,-0.006580144,9.999999999999593e-05,0.003999999999999997,-0.008390879,0.006329114
381,19662,-0.05384723870889503,-3.399311033543267,-3.450940594256914,-2.7421389554415994,-0.6571720781016673,0.002787947,0.520974601,0.017122956,0.045,0.0477,-0.01374337,0.002700000000000001,0.0051,0.01543608,0.009433962
382,19663,-0.10422285512239358,-3.2768182450203582,-3.378331243074072,-2.6315101239798757,-0.6453081210404822,0.00577933,0.585492496,0.016984459,0.0537,0.048,0.008171991,-0.005699999999999997,0.006000000000000005,-0.036094651,0.009345794
383,19664,0.04750053007629998,-3.3318311204141913,-3.283762717373169,-2.672345222427378,-0.6594858979868133,0.003948135,0.576945106,0.01720763,0.0496,0.0455,0.049279024,-0.0040999999999999995,0.007899999999999997,-0.004647862999999995,0.009259259
384,19671,0.11069753752956091,-3.4373186900761494,-3.3214324131932926,-2.806413818393425,-0.6309048716827245,0.001647028,0.549550798,0.014921235,0.0426,0.0455,0.012620261,0.0029,0.007200000000000005,0.023355986000000002,0.006116208
385,19672,0.001326800169835999,-3.4421848797273227,-3.4373186900761494,-2.8335443785419976,-0.6086405011853248,0.002798169,0.553204845,0.010152824,0.0354,0.0507,-0.063060451,0.015300000000000001,0.007100000000000002,0.009161519000000007,0.003039514
386,19673,0.061222071043305536,-3.5001331934486815,-3.4353120004395605,-2.904009989170796,-0.5961232042778858,0.000873609,0.513564846,0.005599816,0.0442,0.0517,-0.002056457,0.0075,0.0075,0.01488552,0.009090909
387,19674,-0.0035095680974933045,-3.497648462902272,-3.5001331934486815,-2.895880841004709,-0.6017676218975627,0.001670584,0.525792445,0.01436111,0.0497,0.0556,-0.040745267,0.0058999999999999955,0.007400000000000004,-0.0017830159999999984,0.009009009
388,19681,-0.0713855559026727,-3.4202242567168493,-3.487426908830734,-2.8082503662007268,-0.6119738905161228,0.002699245,0.566809807,0.012677246,0.0517,0.056,0.007568655,0.004299999999999998,0.007400000000000004,0.011878224,0.008928571
389,19682,0.09450287797402263,-3.5056879538114414,-3.406756039665983,-2.883566287274844,-0.6221216665365976,0.00249361,0.530741813,0.012090181,0.0552,0.0534,0.050720855,-0.001799999999999996,0.007900000000000004,-0.030407708000000002,0.01179941
390,19683,0.02443808612259061,-3.5229573417895956,-3.492398721692759,-2.8980960690957818,-0.624861272693814,0.001341254,0.509195439,0.018287123,0.0519,0.0531,0.018099698,0.0011999999999999997,0.008199999999999999,0.031709129,0.011661808
391,19684,0.005355801713542933,-3.521366276817067,-3.5098423997117676,-2.8921063637083733,-0.6292599131086942,0.000865344,0.504900662,0.031961447,0.0596,0.0598,-0.074602179,0.0001999999999999988,0.007800000000000001,0.013954734000000003,0.011527378
392,19691,-0.029456209434325156,-3.488755204305239,-3.511641726925072,-2.858857054052993,-0.6298981502522459,0.001743998,0.557040236,0.039508004,0.0602,0.062,-0.015503007,0.001800000000000003,0.006599999999999995,-0.0067729450000000024,0.011396011
393,19692,-0.04431804216990848,-3.4409709034041898,-3.479124311244278,-2.817273111116116,-0.6236977922880739,0.001729547,0.596777334,0.04515276,0.0644,0.0623,0.012828105,-0.0020999999999999977,0.007199999999999998,0.0007465830000000003,0.016901409
394,19693,-0.05487796524905131,-3.386486531145586,-3.43460145511871,-2.7606329863196324,-0.6258535448259536,0.004115472,0.640888463,0.048391224,0.0709,0.0677,-0.052204716,-0.0032000000000000084,0.009099999999999997,0.026340339999999997,0.013850416
395,19694,-0.01679052860146444,-3.3718685107902746,-3.383316956384307,-2.768036855704809,-0.6038316550854652,0.002426414,0.651082013,0.034273783,0.0782,0.0687,0.004436121,-0.009500000000000008,0.009299999999999989,-0.052365316,0.013661202
396,19701,-0.03534265882716929,-3.341958497480081,-3.368708950499906,-2.7675806432176713,-0.5743778542624098,0.003089348,0.690326769,0.035841581,0.0663,0.0661,0.049292688,-0.00019999999999999185,0.007900000000000004,0.0007262779999999969,0.016172507
397,19702,-0.21890441273929434,-3.129735253077138,-3.338808888577185,-2.5782385895802196,-0.5514966634969183,0.012418442,0.793381417,0.042290748,0.0668,0.0709,-0.041754884,0.004100000000000006,0.0076999999999999985,0.0009582949999999979,0.0132626
398,19703,0.1390600964579824,-3.2732927622451475,-3.12659553307247,-2.75434970395919,-0.5189430582859575,0.005071546,0.712914761,0.037942419,0.0612,0.068,0.053422008,0.006800000000000007,0.012999999999999998,0.027553559999999998,0.015706806
399,19704,0.0843510591614319,-3.3791948841956705,-3.289090879121739,-2.888312024933154,-0.49088285926251607,0.002464049,0.646426358,0.031461707,0.0487,0.0648,0.058372172,0.016099999999999996,0.014800000000000008,0.028861691999999994,0.010309278
400,19711,0.07830538353609398,-3.473642664704251,-3.3887949579246897,-2.9557679890008464,-0.5178746757034045,0.001485204,0.633811383,0.026398845,0.0338,0.0593,0.087836017,0.025500000000000002,0.012499999999999997,-0.047005093000000005,0.015306122
401,19712,-0.011224915112667645,-3.470763565476692,-3.4768632794042933,-2.9306923736142396,-0.5400711918624526,0.001771371,0.643221043,0.027278498,0.0475,0.0641,-0.04432378,0.016600000000000004,0.011099999999999999,0.015283016,0.005025126
402,19713,-0.013972565075477984,-3.4602597710741394,-3.4739945860581387,-2.896491728037949,-0.56376804303619,0.003493921,0.64608483,0.027934417,0.0469,0.0598,0.071666223,0.012900000000000002,0.01150000000000001,-0.029642889999999998,0.015
403,19714,0.03436323315109371,-3.5041772155818185,-3.4667533003846875,-2.8853886023404196,-0.6187886132413987,0.003711176,0.643900247,0.034023359,0.0401,0.0597,0.016373965,0.019600000000000006,0.011300000000000004,0.037803169,0.004926108
404,19721,0.04431303283296546,-3.553018687037596,-3.5041772155818185,-2.915115677772882,-0.6379030092647141,0.001323714,0.645901988,0.031723183,0.0373,0.0613,-0.005775485,0.024,0.009999999999999995,0.01555785,0.007352941
405,19722,-0.0030958423504400204,-3.5524588288537085,-3.553018687037596,-2.8873894630483035,-0.6650693658054049,0.001517795,0.654015479,0.034199389,0.0391,0.0607,0.023079376,0.021599999999999994,0.0097,-0.010157353999999999,0.00729927
406,19723,0.0293432499850491,-3.580538310317972,-3.5492067934673313,-2.8906431651444042,-0.689895145173568,0.001656198,0.637385001,0.032869775,0.0466,0.0606,0.01605877,0.013999999999999999,0.0087,-0.002705483,0.007246377
407,19724,0.06373521028031377,-3.62370581069398,-3.558065454465914,-2.911690145829652,-0.7120156648643281,0.001863895,0.595674595,0.034203484,0.0507,0.0599,0.02256333,0.0092,0.008499999999999994,0.012274059000000004,0.009592326
408,19731,-0.06397321740219426,-3.5604723591230245,-3.617376675642333,-2.797281334830153,-0.7631910242928718,0.003337763,0.676018128,0.036706149,0.0609,0.0686,-0.022797049,0.007699999999999992,0.00739999999999999,0.024170623,0.009501188
409,19732,-0.0727236763709034,-3.477506419783643,-3.5448225874558967,-2.6686487431692867,-0.8088576766143564,0.006759664,0.720974308,0.039013398,0.0719,0.071,-0.008035809,-0.0009000000000000119,0.007599999999999996,0.004599832,0.018823529
410,19733,0.03257150255610517,-3.5013148185749285,-3.462097794430798,-2.646184019966538,-0.8551307986083906,0.003898455,0.678808996,0.034361226,0.0829,0.0703,0.025719572,-0.0126,0.009999999999999995,-0.004301658,0.020785219
411,19734,-0.11310706764493535,-3.362489357574193,-3.468229093989163,-2.4811208980931045,-0.8813684594810883,0.011072831,0.755588463,0.013007395,0.0745,0.0726,-0.005416464,-0.001899999999999999,0.008000000000000007,-0.0023452379999999995,0.022624434
412,19741,-0.04873581902978033,-3.307610522289363,-3.3448935956838133,-2.4196235665780597,-0.8879869557113031,0.006981114,0.815184013,0.010399936,0.0796,0.0783,-0.039568222,-0.0013000000000000095,0.006099999999999994,0.004598678000000002,0.022123894
413,19742,-0.09699285828010894,-3.2015843277581397,-3.2903190251793015,-2.286437106586064,-0.9151472211720761,0.006128292,0.860158772,0.00802817,0.079,0.0812,-0.00887109,0.0021999999999999936,0.008000000000000007,-0.042904156,0.034632035
414,19743,-0.3102631595659741,-2.8735174263411825,-3.1761950937533205,-1.9422969175695033,-0.9312205087716794,0.017520255,1.135440144,0.005137479,0.0806,0.0837,-0.001975728,0.0030999999999999917,0.009400000000000006,-0.028782413,0.025104603
415,19744,0.07088215426302946,-2.94677542882746,-2.8707357833793057,-2.042782224763711,-0.903993204063749,0.017413175,1.120018175,0.008771574,0.0715,0.076,0.098307858,0.004500000000000004,0.0174,-0.005331673999999995,0.032653061
416,19751,0.18560923407331759,-3.122976915938578,-2.9275176122230455,-2.2890021366359745,-0.8339747793026036,0.008598853,0.972466315,0.02046695,0.0549,0.0824,0.00823636,0.027500000000000004,0.018100000000000005,0.039349482000000005,0.0256917
417,19752,0.12563369992197274,-3.2448430176438703,-3.112136701385713,-2.481445894406922,-0.7633971232369479,0.005474305,0.84983902,0.022961696,0.0534,0.0813,0.031890494,0.027899999999999994,0.018500000000000003,0.004016869999999999,0.015414258
418,19753,-0.1299480478239395,-3.1182361043769764,-3.2448430176438703,-2.380285646801193,-0.7379504575757836,0.005892165,0.940948254,0.027919523,0.0642,0.0862,-0.02508952,0.022000000000000006,0.016600000000000004,-0.007700342000000002,0.017077799
419,19754,0.06868181744040845,-3.1990058039967773,-3.1263552288154806,-2.427489556321325,-0.7715162476754521,0.004298067,0.876338851,0.023711966,0.0544,0.0805,0.076489458,0.026100000000000005,0.017699999999999994,0.015757693000000003,0.018656716
420,19761,0.12387979579729708,-3.326867023584546,-3.196292098125181,-2.473778759062638,-0.853088264521908,0.004465438,0.784031217,0.015072131,0.05,0.0792,0.032109046,0.029200000000000004,0.016,0.010023378999999999,0.016483517
421,19762,0.011706278486678871,-3.322660631663498,-3.308074524235179,-2.422456037540967,-0.9002045941225307,0.002915184,0.781427631,0.018925031,0.0541,0.0807,0.006479768,0.02659999999999999,0.012700000000000003,-0.0034410860000000003,0.007207207
422,19763,0.006074718393243002,-3.308170307872399,-3.2990064407656083,-2.399702301679453,-0.9084680061929461,0.002122363,0.791363274,0.023782657,0.0508,0.0781,0.043986016,0.027300000000000005,0.0102,0.011698521999999996,0.016100179
423,19764,0.017485022639571857,-3.2784018041822276,-3.257526575053644,-2.383574336958779,-0.894827467223449,0.002964146,0.779973125,0.028566554,0.0435,0.0721,0.076677282,0.0286,0.011400000000000007,-0.0014964029999999934,0.014084507
424,19771,-0.09189155263698721,-3.1565433015037856,-3.244417951366629,-2.2786907727946097,-0.8778525287091762,0.001696038,0.868429928,0.030338357,0.046,0.0772,-0.03480582,0.031200000000000006,0.0102,0.011663370000000003,0.010416667
425,19772,0.021315709879116646,-3.1374866453589454,-3.116771978076889,-2.2662316663946678,-0.8712549789642778,0.002183018,0.871112081,0.0319411,0.0502,0.0754,0.036411646,0.025199999999999993,0.009599999999999997,0.0021567089999999997,0.02233677
426,19773,-0.040219755816711805,-3.0657764440842494,-3.1058813059436146,-2.198675956400866,-0.8671004876833834,0.001640351,0.942262516,0.032367587,0.0581,0.0764,0.009724682,0.018299999999999997,0.008799999999999988,0.0011397130000000005,0.020168067
427,19774,-0.013715407328324793,-3.0137698978705387,-3.028694769179718,-2.1670840326064753,-0.8466858652640632,0.002740347,0.960333025,0.030475399,0.0607,0.0803,-0.016885037,0.0196,0.007999999999999993,0.008637949999999998,0.011532125
428,19781,-0.06680494790507556,-2.9223772230118468,-2.9863130516374996,-2.1003971706089333,-0.8219800524029137,0.002200802,1.111492553,0.027569598,0.0629,0.0831,-0.009687233,0.020199999999999996,0.007500000000000007,0.010025692,0.011400652
429,19782,0.06707456774097802,-2.9681663924754877,-2.899719199119263,-2.140851565531565,-0.8273148269439227,0.00385365,1.027901581,0.016523465,0.0673,0.0865,-0.012458058,0.019199999999999995,0.008400000000000005,0.0016528250000000001,0.020933978
430,19783,0.06771861121034708,-3.0168230326519168,-2.9460104005782792,-2.1818374251499693,-0.8349856075019475,0.002800145,0.972257513,0.012703906,0.0785,0.086,0.025425776,0.007499999999999993,0.007300000000000001,0.005660708,0.028391167
431,19784,-0.06761407984096926,-2.942152551232101,-3.0069121487524626,-2.0534580516589402,-0.8886944995731612,0.006946542,1.045701296,0.014850552,0.0908,0.0898,-0.014458786,-0.0010000000000000009,0.007800000000000001,-0.006117830999999999,0.01993865
432,19791,0.049084501718536885,-2.9722864795160717,-2.9168347432478114,-2.0331810698757455,-0.9391054096403265,0.002615927,1.033078939,0.011670308,0.0948,0.0902,0.018311064,-0.004599999999999993,0.008899999999999991,-0.0022897199999999986,0.018045113
433,19792,0.004299261587866508,-2.958629166875897,-2.94571945213135,-1.9962270830423359,-0.9624020838335607,0.002142543,1.057863607,0.012068377,0.0906,0.0877,0.046161979,-0.0029,0.010900000000000007,-0.0013102879999999997,0.031019202
434,19793,0.04999724456217477,-2.987714737895044,-2.927290196683177,-2.011205146027834,-0.97650959186721,0.002447231,1.013794987,0.009403924,0.1026,0.0927,-0.024024213,-0.009899999999999992,0.010999999999999996,0.003667135999999998,0.035816619
435,19794,-0.020599871779814503,-2.949919972032147,-2.9626238159015177,-1.9829024779008835,-0.9670174941312634,0.004617322,1.061950068,0.010514465,0.1204,0.1012,-0.050232518,-0.019199999999999995,0.013200000000000003,-0.028600503000000006,0.031811895
436,19801,-0.0658233845057625,-2.8679968596285503,-2.923717599638123,-1.8986557572399532,-0.9693411023885973,0.008425918,1.093732103,0.011877445,0.152,0.1239,-0.145143335,-0.0281,0.014899999999999997,0.013018192000000012,0.028150134
437,19802,0.09522440069318462,-2.9565923652167205,-2.8441456438063706,-2.034259318886603,-0.9223330463301176,0.005626351,0.990183427,0.015304387,0.0707,0.1006,0.243682241,0.029899999999999996,0.021299999999999986,-0.001412119999999989,0.044328553
438,19803,0.06959543788422912,-3.0286283775971903,-2.9349428935198674,-2.1482294741354315,-0.8803989034617586,0.005728395,0.921687652,0.023796039,0.1027,0.1185,-0.112618596,0.015799999999999995,0.01680000000000001,0.005453781000000005,0.032459426
439,19804,0.07329756577901614,-3.0928118433805425,-3.0139102051231688,-2.21491100105803,-0.8779008423225124,0.007561244,0.891503024,0.026816375,0.1549,0.1199,0.018053982,-0.035,0.01930000000000001,-0.007833841999999999,0.015719468
440,19811,-0.011075192438970132,-3.075284905255945,-3.0735186404458634,-2.23300415915554,-0.8422807461004047,0.005204288,0.924920557,0.027939298,0.1336,0.1248,-0.01819254,-0.008800000000000002,0.020100000000000007,0.008512226,0.027380952
441,19812,-0.060183583441091405,-3.022064824728181,-3.0579206173466087,-2.168082447472254,-0.8539823772559272,0.002749233,0.950474982,0.027893436,0.1473,0.1304,-0.010850447,-0.0169,0.02049999999999999,-0.008875647,0.025492468
442,19813,-0.14106647565508246,-2.8802663366258248,-3.001924717179063,-2.0292505933338454,-0.8510157432919795,0.005689101,1.092378644,0.02148337,0.147,0.1482,-0.085985627,0.0012000000000000066,0.01429999999999998,-0.0029296830000000024,0.023728814
443,19814,0.030101196424021953,-2.9169143057763502,-2.8635359083666154,-2.0767523822545955,-0.840161923521755,0.004488053,1.061142857,0.011909646,0.1085,0.1334,0.147491411,0.02489999999999999,0.0232,-0.030843602999999983,0.028697572
444,19821,-0.11016298909286414,-2.8130535101121947,-2.9034309554390636,-2.0228390363675453,-0.7902144737446494,0.006235391,1.185750574,0.005548433,0.1268,0.1387,0.046512334,0.011899999999999994,0.022399999999999975,0.002532849999999996,0.008583691
445,19822,-0.031907491231408666,-2.778536491066211,-2.799749544485832,-2.045801557525043,-0.7327349335411681,0.003591929,1.201581417,0.00121303,0.1247,0.1412,0.017616382,0.016499999999999987,0.02109999999999998,-0.008055477,0.005319149
